FIPS,County,Month,Year,Med_Sales,Rec_Sales,Med_Blank_Code,Rec_Blank_Code,ID
8069,Larimer,5,2019,800165,7422167,,,52019Larimer
8065,Lake,5,2019,,,NL,NR,52019Lake
8067,La Plata,5,2019,,2737859,NR,,52019La Plata
8063,Kit Carson,5,2019,,,NL,NL,52019Kit Carson
8061,Kiowa,5,2019,,,NL,NL,52019Kiowa
8059,Jefferson,5,2019,1355225,4716515,,,52019Jefferson
8057,Jackson,5,2019,,,NL,NL,52019Jackson
8055,Huerfano,5,2019,,243954,NL,,52019Huerfano
8053,Hinsdale,5,2019,,,NL,NL,52019Hinsdale
8051,Gunnison,5,2019,,536027,NL,,52019Gunnison
8049,Grand,5,2019,,396004,NR,,52019Grand
8047,Gilpin,5,2019,,262353,NL,,52019Gilpin
8045,Garfield,5,2019,126620,2112194,,,52019Garfield
8043,Fremont,5,2019,,,NR,NL,52019Fremont
8039,Elbert,5,2019,,,NL,NL,52019Elbert
8041,El Paso,5,2019,9306251,,,NR,52019El Paso
8037,Eagle,5,2019,86267,1032881,,,52019Eagle
8035,Douglas,5,2019,,,NL,NL,52019Douglas
8033,Dolores,5,2019,,,NL,NL,52019Dolores
8031,Denver,5,2019,12805536,36761879,,,52019Denver
8029,Delta,5,2019,,,NL,NL,52019Delta
8027,Custer,5,2019,,,NL,NL,52019Custer
8025,Crowley,5,2019,,,NL,NL,52019Crowley
8023,Costilla,5,2019,,390105,NL,,52019Costilla
8021,Conejos,5,2019,,,NL,NR,52019Conejos
8019,Clear Creek,5,2019,,563276,NR,,52019Clear Creek
8017,Cheyenne,5,2019,,,NL,NL,52019Cheyenne
8015,Chaffee,5,2019,,483702,NR,,52019Chaffee
8014,Broomfield,5,2019,,,NL,NL,52019Broomfield
8013,Boulder,5,2019,1156589,8711541,,,52019Boulder
8011,Bent,5,2019,,,NL,NL,52019Bent
8009,Baca,5,2019,,,NL,NL,52019Baca
8007,Archuleta,5,2019,,706823,NL,,52019Archuleta
8005,Arapahoe,5,2019,866549,11666375,,,52019Arapahoe
8003,Alamosa,5,2019,,,NR,NL,52019Alamosa
8001,Adams,5,2019,688338,8417055,,,52019Adams
8125,Yuma,4,2019,,,NL,NL,42019Yuma
8123,Weld,4,2019,318358,2197597,,,42019Weld
8121,Washington,4,2019,,,NL,NL,42019Washington
8119,Teller,4,2019,,,NL,NL,42019Teller
8117,Summit,4,2019,92687,1682309,,,42019Summit
,Sum of NR Counties,4,2019,785480,2931606,,,42019Sum of NR Counties
8115,Sedgwick,4,2019,,,NR,NR,42019Sedgwick
8113,San Miguel,4,2019,,223250,NR,,42019San Miguel
8111,San Juan,4,2019,,,NL,NR,42019San Juan
8109,Saguache,4,2019,,201306,NL,,42019Saguache
8107,Routt,4,2019,141676,816399,,,42019Routt
8105,Rio Grande,4,2019,,,NL,NL,42019Rio Grande
8103,Rio Blanco,4,2019,,,NL,NL,42019Rio Blanco
8101,Pueblo,4,2019,719742,5827490,,,42019Pueblo
8099,Prowers,4,2019,,,NL,NL,42019Prowers
8097,Pitkin,4,2019,60498,829186,,,42019Pitkin
8095,Phillips,4,2019,,,NL,NL,42019Phillips
8093,Park,4,2019,,344036,NR,,42019Park
8091,Ouray,4,2019,,625800,NL,,42019Ouray
8089,Otero,4,2019,,,NR,NR,42019Otero
8087,Morgan,4,2019,,1186345,NR,,42019Morgan
8085,Montrose,4,2019,,,NR,NL,42019Montrose
8083,Montezuma,4,2019,47348,1832405,,,42019Montezuma
8081,Moffat,4,2019,,622107,NL,,42019Moffat
8079,Mineral,4,2019,,,NL,NL,42019Mineral
8077,Mesa,4,2019,,1719091,NR,,42019Mesa
8075,Logan,4,2019,,,NL,NL,42019Logan
8073,Lincoln,4,2019,,,NL,NL,42019Lincoln
8071,Las Animas,4,2019,34184,3987534,,,42019Las Animas
8069,Larimer,4,2019,801662,6857558,,,42019Larimer
8065,Lake,4,2019,,,NL,NR,42019Lake
8067,La Plata,4,2019,,2077106,NR,,42019La Plata
8063,Kit Carson,4,2019,,,NL,NL,42019Kit Carson
8061,Kiowa,4,2019,,,NL,NL,42019Kiowa
8059,Jefferson,4,2019,1221673,4453056,,,42019Jefferson
8057,Jackson,4,2019,,,NL,NL,42019Jackson
8055,Huerfano,4,2019,,145093,NL,,42019Huerfano
8053,Hinsdale,4,2019,,,NL,NL,42019Hinsdale
8051,Gunnison,4,2019,,495750,NL,,42019Gunnison
8049,Grand,4,2019,,422678,NR,,42019Grand
8047,Gilpin,4,2019,,161627,NL,,42019Gilpin
8045,Garfield,4,2019,115501,1912690,,,42019Garfield
8043,Fremont,4,2019,,,NR,NL,42019Fremont
8039,Elbert,4,2019,,,NL,NL,42019Elbert
8041,El Paso,4,2019,8471384,,,NR,42019El Paso
8037,Eagle,4,2019,90807,1293253,,,42019Eagle
8035,Douglas,4,2019,,,NL,NL,42019Douglas
8033,Dolores,4,2019,,,NL,NL,42019Dolores
8031,Denver,4,2019,12355779,35849262,,,42019Denver
8029,Delta,4,2019,,,NL,NL,42019Delta
8027,Custer,4,2019,,,NL,NL,42019Custer
8025,Crowley,4,2019,,,NL,NR,42019Crowley
8023,Costilla,4,2019,,327009,NL,,42019Costilla
8021,Conejos,4,2019,,487509,NL,,42019Conejos
8019,Clear Creek,4,2019,,541179,NR,,42019Clear Creek
8017,Cheyenne,4,2019,,,NL,NL,42019Cheyenne
8015,Chaffee,4,2019,,407018,NR,,42019Chaffee
8014,Broomfield,4,2019,,,NL,NL,42019Broomfield
8013,Boulder,4,2019,1167776,7966512,,,42019Boulder
8011,Bent,4,2019,,,NL,NL,42019Bent
8009,Baca,4,2019,,,NL,NL,42019Baca
8007,Archuleta,4,2019,,607638,NL,,42019Archuleta
8005,Arapahoe,4,2019,861301,10818518,,,42019Arapahoe
8003,Alamosa,4,2019,,,NR,NL,42019Alamosa
8001,Adams,4,2019,657538,8088858,,,42019Adams
8125,Yuma,3,2019,,,NL,NL,32019Yuma
8123,Weld,3,2019,324054,2371653,,,32019Weld
8121,Washington,3,2019,,,NL,NL,32019Washington
8119,Teller,3,2019,,,NL,NL,32019Teller
8117,Summit,3,2019,90465,3071178,,,32019Summit
,Sum of NR Counties,3,2019,792987,4887349,,,32019Sum of NR Counties
8115,Sedgwick,3,2019,,,NR,NR,32019Sedgwick
8113,San Miguel,3,2019,,586071,NR,,32019San Miguel
8111,San Juan,3,2019,,,NL,NR,32019San Juan
8109,Saguache,3,2019,,170926,NL,,32019Saguache
8107,Routt,3,2019,149654,1248490,,,32019Routt
8105,Rio Grande,3,2019,,,NL,NL,32019Rio Grande
8103,Rio Blanco,3,2019,,,NL,NL,32019Rio Blanco
8101,Pueblo,3,2019,654207,6165091,,,32019Pueblo
8099,Prowers,3,2019,,,NL,NL,32019Prowers
8097,Pitkin,3,2019,53366,1617563,,,32019Pitkin
8095,Phillips,3,2019,,,NL,NL,32019Phillips
8093,Park,3,2019,,407207,NR,,32019Park
8091,Ouray,3,2019,,686123,NL,,32019Ouray
8089,Otero,3,2019,,,NR,NR,32019Otero
8087,Morgan,3,2019,,,NR,NR,32019Morgan
8085,Montrose,3,2019,,,NR,NL,32019Montrose
8083,Montezuma,3,2019,44973,1891600,,,32019Montezuma
8081,Moffat,3,2019,,634643,NR,,32019Moffat
8079,Mineral,3,2019,,,NL,NL,32019Mineral
8077,Mesa,3,2019,,1798281,NR,,32019Mesa
8075,Logan,3,2019,,,NL,NL,32019Logan
8073,Lincoln,3,2019,,,NL,NL,32019Lincoln
8071,Las Animas,3,2019,39741,4235173,,,32019Las Animas
8069,Larimer,3,2019,846068,6934865,,,32019Larimer
8065,Lake,3,2019,,,NL,NR,32019Lake
8067,La Plata,3,2019,,2291152,NR,,32019La Plata
8063,Kit Carson,3,2019,,,NL,NL,32019Kit Carson
8061,Kiowa,3,2019,,,NL,NL,32019Kiowa
8059,Jefferson,3,2019,1339825,4619785,,,32019Jefferson
8057,Jackson,3,2019,,,NL,NL,32019Jackson
8055,Huerfano,3,2019,,190779,NL,,32019Huerfano
8053,Hinsdale,3,2019,,,NL,NL,32019Hinsdale
8051,Gunnison,3,2019,,698438,NL,,32019Gunnison
8049,Grand,3,2019,,716797,NR,,32019Grand
8047,Gilpin,3,2019,,177017,NL,,32019Gilpin
8045,Garfield,3,2019,160604,1940686,,,32019Garfield
8043,Fremont,3,2019,,,NR,NL,32019Fremont
8039,Elbert,3,2019,,,NL,NL,32019Elbert
8041,El Paso,3,2019,8576412,,,NR,32019El Paso
8037,Eagle,3,2019,85720,2048364,,,32019Eagle
8035,Douglas,3,2019,,,NL,NL,32019Douglas
8033,Dolores,3,2019,,,NL,NL,32019Dolores
8031,Denver,3,2019,12204058,35328169,,,32019Denver
8029,Delta,3,2019,,,NL,NL,32019Delta
8027,Custer,3,2019,,,NL,NL,32019Custer
8025,Crowley,3,2019,,,NL,NL,32019Crowley
8023,Costilla,3,2019,0,346503,,,32019Costilla
8021,Conejos,3,2019,,,NL,NR,32019Conejos
8019,Clear Creek,3,2019,,693843,NR,,32019Clear Creek
8017,Cheyenne,3,2019,,,NL,NL,32019Cheyenne
8015,Chaffee,3,2019,,491071,NR,,32019Chaffee
8014,Broomfield,3,2019,,,NL,NL,32019Broomfield
8013,Boulder,3,2019,1176332,8011970,,,32019Boulder
8011,Bent,3,2019,,,NL,NL,32019Bent
8009,Baca,3,2019,,,NL,NL,32019Baca
8007,Archuleta,3,2019,0,854243,,,32019Archuleta
8005,Arapahoe,3,2019,803133,11006224,,,32019Arapahoe
8003,Alamosa,3,2019,,,NR,NL,32019Alamosa
8001,Adams,3,2019,756266,8196485,,,32019Adams
8125,Yuma,2,2019,,,NL,NL,22019Yuma
8123,Weld,2,2019,301255,2121200,,,22019Weld
8121,Washington,2,2019,,,NL,NL,22019Washington
8119,Teller,2,2019,,,NL,NL,22019Teller
8117,Summit,2,2019,80495,2709353,,,22019Summit
,Sum of NR Counties,2,2019,773890,2273396,,,22019Sum of NR Counties
8115,Sedgwick,2,2019,,,NR,NR,22019Sedgwick
8113,San Miguel,2,2019,,525448,NR,,22019San Miguel
8111,San Juan,2,2019,,,NL,NR,22019San Juan
8109,Saguache,2,2019,,132672,NL,,22019Saguache
8107,Routt,2,2019,130873,1201186,,,22019Routt
8105,Rio Grande,2,2019,,,NL,NL,22019Rio Grande
8103,Rio Blanco,2,2019,,,NL,NL,22019Rio Blanco
8101,Pueblo,2,2019,588137,4808565,,,22019Pueblo
8099,Prowers,2,2019,,,NL,NL,22019Prowers
8097,Pitkin,2,2019,48006,1317786,,,22019Pitkin
8095,Phillips,2,2019,,,NL,NL,22019Phillips
8093,Park,2,2019,,335651,NR,,22019Park
8091,Ouray,2,2019,,566827,NL,,22019Ouray
8089,Otero,2,2019,,,NR,NR,22019Otero
8087,Morgan,2,2019,,947765,NR,,22019Morgan
8085,Montrose,2,2019,,,NR,NL,22019Montrose
8083,Montezuma,2,2019,80095,1524410,,,22019Montezuma
8081,Moffat,2,2019,,506751,NR,,22019Moffat
8079,Mineral,2,2019,,,NL,NL,22019Mineral
8077,Mesa,2,2019,,1487806,NR,,22019Mesa
8075,Logan,2,2019,,,NL,NL,22019Logan
8073,Lincoln,2,2019,,,NL,NL,22019Lincoln
8071,Las Animas,2,2019,20555,3544538,,,22019Las Animas
8069,Larimer,2,2019,756816,5846839,,,22019Larimer
8065,Lake,2,2019,,221282,NL,,22019Lake
8067,La Plata,2,2019,,1858880,NR,,22019La Plata
8063,Kit Carson,2,2019,,,NL,NL,22019Kit Carson
8061,Kiowa,2,2019,,,NL,NL,22019Kiowa
8059,Jefferson,2,2019,1074048,3920449,,,22019Jefferson
8057,Jackson,2,2019,,,NL,NL,22019Jackson
8055,Huerfano,2,2019,,,NL,NR,22019Huerfano
8053,Hinsdale,2,2019,,,NL,NL,22019Hinsdale
8051,Gunnison,2,2019,,564334,NL,,22019Gunnison
8049,Grand,2,2019,,568922,NR,,22019Grand
8047,Gilpin,2,2019,,139878,NL,,22019Gilpin
8045,Garfield,2,2019,135259,1567583,,,22019Garfield
8043,Fremont,2,2019,,,NR,NL,22019Fremont
8039,Elbert,2,2019,,,NL,NL,22019Elbert
8041,El Paso,2,2019,7212439,,,NR,22019El Paso
8037,Eagle,2,2019,,1852626,NR,,22019Eagle
8035,Douglas,2,2019,,,NL,NL,22019Douglas
8033,Dolores,2,2019,,,NL,NL,22019Dolores
8031,Denver,2,2019,10417954,29458298,,,22019Denver
8029,Delta,2,2019,,,NL,NL,22019Delta
8027,Custer,2,2019,,,NL,NL,22019Custer
8025,Crowley,2,2019,,,NL,NL,22019Crowley
8023,Costilla,2,2019,,287714,NL,,22019Costilla
8021,Conejos,2,2019,,405953,NL,,22019Conejos
8019,Clear Creek,2,2019,,619310,NR,,22019Clear Creek
8017,Cheyenne,2,2019,,,NL,NL,22019Cheyenne
8015,Chaffee,2,2019,,378248,NR,,22019Chaffee
8014,Broomfield,2,2019,,,NL,NL,22019Broomfield
8013,Boulder,2,2019,1084974,6792018,,,22019Boulder
8011,Bent,2,2019,,,NL,NL,22019Bent
8009,Baca,2,2019,,,NL,NL,22019Baca
8007,Archuleta,2,2019,,641197,NL,,22019Archuleta
8005,Arapahoe,2,2019,732363,9291100,,,22019Arapahoe
8003,Alamosa,2,2019,,,NR,NL,22019Alamosa
8001,Adams,2,2019,645769,6906948,,,22019Adams
8125,Yuma,11,2018,,,NL,NL,112018Yuma
8123,Weld,11,2018,350896,2346003,,,112018Weld
8121,Washington,11,2018,,,NL,NL,112018Washington
8119,Teller,11,2018,,,NL,NL,112018Teller
8117,Summit,11,2018,90339,1504585,,,112018Summit
8115,Sedgwick,11,2018,,,NR,NR,112018Sedgwick
8113,San Miguel,11,2018,,200869,NR,,112018San Miguel
8111,San Juan,11,2018,,,NL,NR,112018San Juan
8109,Saguache,11,2018,,139665,NL,,112018Saguache
8107,Routt,11,2018,125491,758528,,,112018Routt
8105,Rio Grande,11,2018,,,NL,NL,112018Rio Grande
8103,Rio Blanco,11,2018,,,NL,NL,112018Rio Blanco
8101,Pueblo,11,2018,602548,4868317,,,112018Pueblo
8099,Prowers,11,2018,,,NL,NL,112018Prowers
8097,Pitkin,11,2018,33385,599002,,,112018Pitkin
8095,Phillips,11,2018,,,NL,NL,112018Phillips
8093,Park,11,2018,,324363,NR,,112018Park
8091,Ouray,11,2018,,549988,NL,,112018Ouray
8089,Otero,11,2018,,,NR,NR,112018Otero
8087,Morgan,11,2018,,,NR,NR,112018Morgan
8085,Montrose,11,2018,,,NR,NL,112018Montrose
8083,Montezuma,11,2018,45252,1751540,,,112018Montezuma
8081,Moffat,11,2018,,500264,NR,,112018Moffat
8079,Mineral,11,2018,,,NL,NL,112018Mineral
8077,Mesa,11,2018,,1553111,NR,,112018Mesa
8075,Logan,11,2018,,,NL,NL,112018Logan
8073,Lincoln,11,2018,,,NL,NL,112018Lincoln
8071,Las Animas,11,2018,23048,4067789,,,112018Las Animas
8069,Larimer,11,2018,894188,6471039,,,112018Larimer
8065,Lake,11,2018,,193034,NL,,112018Lake
8067,La Plata,11,2018,,1916314,NR,,112018La Plata
8063,Kit Carson,11,2018,,,NL,NL,112018Kit Carson
8061,Kiowa,11,2018,,,NL,NL,112018Kiowa
8059,Jefferson,11,2018,1305975,4135774,,,112018Jefferson
8057,Jackson,11,2018,,,NL,NL,112018Jackson
8055,Huerfano,11,2018,,,NL,NR,112018Huerfano
8053,Hinsdale,11,2018,,,NL,NL,112018Hinsdale
8051,Gunnison,11,2018,,459020,NL,,112018Gunnison
8049,Grand,11,2018,,385453,NR,,112018Grand
8047,Gilpin,11,2018,,171444,NL,,112018Gilpin
8045,Garfield,11,2018,118710,1540424,,,112018Garfield
8043,Fremont,11,2018,112642,,,NL,112018Fremont
8039,Elbert,11,2018,,,NL,NL,112018Elbert
8041,El Paso,11,2018,7203476,,,NR,112018El Paso
8037,Eagle,11,2018,84221,1073888,,,112018Eagle
8035,Douglas,11,2018,,,NL,NL,112018Douglas
8033,Dolores,11,2018,,,NL,NL,112018Dolores
8031,Denver,11,2018,11829016,31470367,,,112018Denver
8029,Delta,11,2018,,,NL,NL,112018Delta
8027,Custer,11,2018,,,NL,NL,112018Custer
8025,Crowley,11,2018,,,NL,NL,112018Crowley
8023,Costilla,11,2018,,293351,NL,,112018Costilla
8021,Conejos,11,2018,,448685,NL,,112018Conejos
8019,Clear Creek,11,2018,23148,478979,,,112018Clear Creek
8017,Cheyenne,11,2018,,,NL,NL,112018Cheyenne
8015,Chaffee,11,2018,,379794,NR,,112018Chaffee
8014,Broomfield,11,2018,,,NL,NL,112018Broomfield
8013,Boulder,11,2018,1277657,7404306,,,112018Boulder
8011,Bent,11,2018,,,NL,NL,112018Bent
8009,Baca,11,2018,,,NL,NL,112018Baca
8007,Archuleta,11,2018,,629695,NL,,112018Archuleta
8005,Arapahoe,11,2018,793814,10251205,,,112018Arapahoe
8003,Alamosa,11,2018,,,NR,NL,112018Alamosa
8001,Adams,11,2018,475793,7404234,,,112018Adams
8125,Yuma,10,2018,,,NL,NL,102018Yuma
8123,Weld,10,2018,334645,2362252,,,102018Weld
8121,Washington,10,2018,,,NL,NL,102018Washington
8119,Teller,10,2018,,,NL,NL,102018Teller
8117,Summit,10,2018,92669,1336205,,,102018Summit
8115,Sedgwick,10,2018,,,NR,NR,102018Sedgwick
8113,San Miguel,10,2018,,284125,NR,,102018San Miguel
8111,San Juan,10,2018,,,NL,NR,102018San Juan
8109,Saguache,10,2018,,175549,NL,,102018Saguache
8107,Routt,10,2018,132712,851265,,,102018Routt
8105,Rio Grande,10,2018,,,NL,NL,102018Rio Grande
8103,Rio Blanco,10,2018,,,NL,NL,102018Rio Blanco
8101,Pueblo,10,2018,769549,5001654,,,102018Pueblo
8099,Prowers,10,2018,,,NL,NL,102018Prowers
8097,Pitkin,10,2018,33868,694980,,,102018Pitkin
8095,Phillips,10,2018,,,NL,NL,102018Phillips
8093,Park,10,2018,,368779,NR,,102018Park
8091,Ouray,10,2018,,612355,NL,,102018Ouray
8089,Otero,10,2018,,,NR,NR,102018Otero
8087,Morgan,10,2018,,,NR,NR,102018Morgan
8085,Montrose,10,2018,,,NR,NL,102018Montrose
8083,Montezuma,10,2018,44755,1896742,,,102018Montezuma
8081,Moffat,10,2018,,510016,NR,,102018Moffat
8079,Mineral,10,2018,,,NL,NL,102018Mineral
8077,Mesa,10,2018,,1647110,NR,,102018Mesa
8075,Logan,10,2018,,,NL,NL,102018Logan
8073,Lincoln,10,2018,,,NL,NL,102018Lincoln
8071,Las Animas,10,2018,27666,4273377,,,102018Las Animas
8069,Larimer,10,2018,932833,6622929,,,102018Larimer
8065,Lake,10,2018,,218867,NL,,102018Lake
8067,La Plata,10,2018,,2153231,NR,,102018La Plata
8063,Kit Carson,10,2018,,,NL,NL,102018Kit Carson
8061,Kiowa,10,2018,,,NL,NL,102018Kiowa
8059,Jefferson,10,2018,1249935,4153968,,,102018Jefferson
8057,Jackson,10,2018,,,NL,NL,102018Jackson
8055,Huerfano,10,2018,,,NL,NR,102018Huerfano
8053,Hinsdale,10,2018,,,NL,NL,102018Hinsdale
8051,Gunnison,10,2018,,567511,NL,,102018Gunnison
8049,Grand,10,2018,,392970,NR,,102018Grand
8047,Gilpin,10,2018,,194984,NL,,102018Gilpin
8045,Garfield,10,2018,162367,1690316,,,102018Garfield
8043,Fremont,10,2018,,,NR,NL,102018Fremont
8039,Elbert,10,2018,,,NL,NL,102018Elbert
8041,El Paso,10,2018,7882342,,,NR,102018El Paso
8037,Eagle,10,2018,86610,1069220,,,102018Eagle
8035,Douglas,10,2018,,,NL,NL,102018Douglas
8033,Dolores,10,2018,,,NL,NL,102018Dolores
8031,Denver,10,2018,12720334,32338630,,,102018Denver
8029,Delta,10,2018,,,NL,NL,102018Delta
8027,Custer,10,2018,,,NL,NL,102018Custer
8025,Crowley,10,2018,,,NL,NR,102018Crowley
8023,Costilla,10,2018,,349525,NL,,102018Costilla
8021,Conejos,10,2018,,514891,NL,,102018Conejos
8019,Clear Creek,10,2018,21140,516655,,,102018Clear Creek
8017,Cheyenne,10,2018,,,NL,NL,102018Cheyenne
8015,Chaffee,10,2018,,445329,NR,,102018Chaffee
8014,Broomfield,10,2018,,,NL,NL,102018Broomfield
8013,Boulder,10,2018,1287700,7850413,,,102018Boulder
8011,Bent,10,2018,,,NL,NL,102018Bent
8009,Baca,10,2018,,,NL,NL,102018Baca
8007,Archuleta,10,2018,,722415,NL,,102018Archuleta
8005,Arapahoe,10,2018,826764,10245761,,,102018Arapahoe
8003,Alamosa,10,2018,,,NR,NL,102018Alamosa
8001,Adams,10,2018,509170,7365401,,,102018Adams
8125,Yuma,9,2018,,,NL,NL,92018Yuma
8123,Weld,9,2018,313809,2372200,,,92018Weld
8121,Washington,9,2018,,,NL,NL,92018Washington
8119,Teller,9,2018,,,NL,NL,92018Teller
8117,Summit,9,2018,94092,1613075,,,92018Summit
8115,Sedgwick,9,2018,,,NR,NR,92018Sedgwick
8113,San Miguel,9,2018,,509927,NR,,92018San Miguel
8111,San Juan,9,2018,,,NL,NR,92018San Juan
8109,Saguache,9,2018,,207584,NL,,92018Saguache
8107,Routt,9,2018,135149,968797,,,92018Routt
8105,Rio Grande,9,2018,,,NL,NL,92018Rio Grande
8103,Rio Blanco,9,2018,,,NL,NL,92018Rio Blanco
8101,Pueblo,9,2018,566009,5377188,,,92018Pueblo
8099,Prowers,9,2018,,,NL,NL,92018Prowers
8097,Pitkin,9,2018,44125,1030932,,,92018Pitkin
8095,Phillips,9,2018,,,NL,NL,92018Phillips
8093,Park,9,2018,,435826,NR,,92018Park
8091,Ouray,9,2018,,767446,NL,,92018Ouray
8089,Otero,9,2018,,,NR,NR,92018Otero
8087,Morgan,9,2018,,,NR,NR,92018Morgan
8085,Montrose,9,2018,,,NR,NL,92018Montrose
8083,Montezuma,9,2018,94993,1978519,,,92018Montezuma
8081,Moffat,9,2018,,518034,NR,,92018Moffat
8079,Mineral,9,2018,,,NL,NL,92018Mineral
8077,Mesa,9,2018,,1754898,NR,,92018Mesa
8075,Logan,9,2018,,,NL,NL,92018Logan
8073,Lincoln,9,2018,,,NL,NL,92018Lincoln
8071,Las Animas,9,2018,27817,4765052,,,92018Las Animas
8069,Larimer,9,2018,936033,6631199,,,92018Larimer
8065,Lake,9,2018,,272478,NL,,92018Lake
8067,La Plata,9,2018,,2338202,NR,,92018La Plata
8063,Kit Carson,9,2018,,,NL,NL,92018Kit Carson
8061,Kiowa,9,2018,,,NL,NL,92018Kiowa
8059,Jefferson,9,2018,1247843,4299667,,,92018Jefferson
8057,Jackson,9,2018,,,NL,NL,92018Jackson
8055,Huerfano,9,2018,,,NL,NR,92018Huerfano
8053,Hinsdale,9,2018,,,NL,NL,92018Hinsdale
8051,Gunnison,9,2018,,760759,NL,,92018Gunnison
8049,Grand,9,2018,,479851,NR,,92018Grand
8047,Gilpin,9,2018,,241174,NL,,92018Gilpin
8045,Garfield,9,2018,182576,1905410,,,92018Garfield
8043,Fremont,9,2018,,,NR,NL,92018Fremont
8039,Elbert,9,2018,,,NL,NL,92018Elbert
8041,El Paso,9,2018,7786421,,,NR,92018El Paso
8037,Eagle,9,2018,96626,1282007,,,92018Eagle
8035,Douglas,9,2018,,,NL,NL,92018Douglas
8033,Dolores,9,2018,,,NL,NL,92018Dolores
8031,Denver,9,2018,12967617,34127926,,,92018Denver
8029,Delta,9,2018,,,NL,NL,92018Delta
8027,Custer,9,2018,,,NL,NL,92018Custer
8025,Crowley,9,2018,,,NL,NL,92018Crowley
8023,Costilla,9,2018,,441921,NL,,92018Costilla
8021,Conejos,9,2018,,607872,NL,,92018Conejos
8019,Clear Creek,9,2018,28653,620626,,,92018Clear Creek
8017,Cheyenne,9,2018,,,NL,NL,92018Cheyenne
8015,Chaffee,9,2018,,580551,NR,,92018Chaffee
8014,Broomfield,9,2018,,,NL,NL,92018Broomfield
8013,Boulder,9,2018,1299455,8099831,,,92018Boulder
8011,Bent,9,2018,,,NL,NL,92018Bent
8009,Baca,9,2018,,,NL,NL,92018Baca
8007,Archuleta,9,2018,,840533,NL,,92018Archuleta
8005,Arapahoe,9,2018,889138,10127781,,,92018Arapahoe
8003,Alamosa,9,2018,,,NR,NL,92018Alamosa
8001,Adams,9,2018,398277,7362649,,,92018Adams
8125,Yuma,8,2018,,,NL,NL,82018Yuma
8123,Weld,8,2018,331928,2539739,,,82018Weld
8121,Washington,8,2018,,,NL,NL,82018Washington
8119,Teller,8,2018,,,NL,NL,82018Teller
8117,Summit,8,2018,104527,2018092,,,82018Summit
8115,Sedgwick,8,2018,,,NR,NR,82018Sedgwick
8113,San Miguel,8,2018,,496399,NR,,82018San Miguel
8111,San Juan,8,2018,,,NL,NR,82018San Juan
8109,Saguache,8,2018,,198805,NL,,82018Saguache
8107,Routt,8,2018,157402,1028248,,,82018Routt
8105,Rio Grande,8,2018,,,NL,NL,82018Rio Grande
8103,Rio Blanco,8,2018,,,NL,NL,82018Rio Blanco
8101,Pueblo,8,2018,580863,5468826,,,82018Pueblo
8099,Prowers,8,2018,,,NL,NL,82018Prowers
8097,Pitkin,8,2018,,1362818,NR,,82018Pitkin
8095,Phillips,8,2018,,,NL,NL,82018Phillips
8093,Park,8,2018,,460047,NR,,82018Park
8091,Ouray,8,2018,,757172,NL,,82018Ouray
8089,Otero,8,2018,,,NR,NR,82018Otero
8087,Morgan,8,2018,,1147988,NR,,82018Morgan
8085,Montrose,8,2018,,,NR,NL,82018Montrose
8083,Montezuma,8,2018,97884,2031697,,,82018Montezuma
8081,Moffat,8,2018,,,NR,NR,82018Moffat
8079,Mineral,8,2018,,,NL,NL,82018Mineral
8077,Mesa,8,2018,,1737216,NR,,82018Mesa
8075,Logan,8,2018,,,NL,NL,82018Logan
8073,Lincoln,8,2018,,,NL,NL,82018Lincoln
8071,Las Animas,8,2018,40494,4699321,,,82018Las Animas
8069,Larimer,8,2018,1030583,6820019,,,82018Larimer
8065,Lake,8,2018,,330557,NL,,82018Lake
8067,La Plata,8,2018,,2370568,NR,,82018La Plata
8063,Kit Carson,8,2018,,,NL,NL,82018Kit Carson
8061,Kiowa,8,2018,,,NL,NL,82018Kiowa
8059,Jefferson,8,2018,1286756,4650674,,,82018Jefferson
8057,Jackson,8,2018,,,NL,NL,82018Jackson
8055,Huerfano,8,2018,,,NL,NR,82018Huerfano
8053,Hinsdale,8,2018,,,NL,NL,82018Hinsdale
8051,Gunnison,8,2018,,897237,NL,,82018Gunnison
8049,Grand,8,2018,,555069,NR,,82018Grand
8047,Gilpin,8,2018,,256201,NR,,82018Gilpin
8045,Garfield,8,2018,186408,1914968,,,82018Garfield
8043,Fremont,8,2018,,,NR,NL,82018Fremont
8039,Elbert,8,2018,,,NL,NL,82018Elbert
8041,El Paso,8,2018,7955801,,,NR,82018El Paso
8037,Eagle,8,2018,100482,1600012,,,82018Eagle
8035,Douglas,8,2018,,,NL,NL,82018Douglas
8033,Dolores,8,2018,,,NL,NL,82018Dolores
8031,Denver,8,2018,12797280,35343772,,,82018Denver
8029,Delta,8,2018,,,NL,NL,82018Delta
8027,Custer,8,2018,,,NL,NL,82018Custer
8025,Crowley,8,2018,,,NL,NL,82018Crowley
8023,Costilla,8,2018,,473881,NL,,82018Costilla
8021,Conejos,8,2018,,651028,NL,,82018Conejos
8019,Clear Creek,8,2018,,688187,NR,,82018Clear Creek
8017,Cheyenne,8,2018,,,NL,NL,82018Cheyenne
8015,Chaffee,8,2018,,650455,NR,,82018Chaffee
8014,Broomfield,8,2018,,,NL,NL,82018Broomfield
8013,Boulder,8,2018,1415106,8774472,,,82018Boulder
8011,Bent,8,2018,,,NL,NL,82018Bent
8009,Baca,8,2018,,,NL,NL,82018Baca
